[ENV]: Started init Environment
[ENV]: ACTIONS_SPACE: 66, [(0.0, 0.09375, 0.4), (0.0, 0.6875, 0.4), (1.0, 0.09375, 0.4), (1.0, 0.59375, 0.4), (0.0, 0.46875, 0.4), (0.0, 0.5625, 0.4), (0.0, 0.28125, 0.4), (1.0, 0.6875, 0.4), (0.0, 0.375, 0.4), (0.0, 0.1875, 0.4), (1.0, 0.0625, 0.4), (1.0, 0.5, 0.4), (0.0, 0.4375, 0.4), (1.0, 0.0, 0.4), (0.0, 0.25, 0.4), (1.0, 0.96875, 0.4), (0.0, 0.8125, 0.4), (1.0, 0.25, 0.4), (0.0, 0.125, 0.4), (0.0, 0.65625, 0.4), (1.0, 0.8125, 0.4), (1.0, 0.34375, 0.4), (0.0, 0.0, 0.4), (1.0, 0.1875, 0.4), (1.0, 1.0, 0.4), (0.0, 0.96875, 0.4), (1.0, 0.78125, 0.4), (0.0, 0.15625, 0.4), (1.0, 0.71875, 0.4), (0.0, 0.9375, 0.4), (1.0, 0.375, 0.4), (1.0, 0.40625, 0.4), (0.0, 0.75, 0.4), (0.0, 0.625, 0.4), (0.0, 0.90625, 0.4), (1.0, 0.75, 0.4), (0.0, 0.03125, 0.4), (1.0, 0.53125, 0.4), (0.0, 0.53125, 0.4), (1.0, 0.46875, 0.4), (0.0, 0.875, 0.4), (1.0, 0.03125, 0.4), (1.0, 0.90625, 0.4), (0.0, 1.0, 0.4), (0.0, 0.78125, 0.4), (1.0, 0.21875, 0.4), (0.0, 0.84375, 0.4), (1.0, 0.84375, 0.4), (1.0, 0.3125, 0.4), (1.0, 0.125, 0.4), (0.0, 0.0625, 0.4), (1.0, 0.875, 0.4), (0.0, 0.40625, 0.4), (1.0, 0.15625, 0.4), (0.0, 0.5, 0.4), (0.0, 0.59375, 0.4), (1.0, 0.65625, 0.4), (1.0, 0.28125, 0.4), (1.0, 0.5625, 0.4), (1.0, 0.4375, 0.4), (1.0, 0.9375, 0.4), (1.0, 0.625, 0.4), (0.0, 0.71875, 0.4), (0.0, 0.3125, 0.4), (0.0, 0.34375, 0.4), (0.0, 0.21875, 0.4)]
[ENV]: Finished init Environment
[TRAIN]: actions: 66, observations: 75
[TRAIN]: CUDA: True
[TRAIN]: (1/1600): reward: -57.0, rates: 0, loss: 0, rho: 0.4000000000000001
[TRAIN]: (185/1600): reward: -60.825740575790405, rates: 1.174259559463147, loss: 2.1161435425281523, rho: 0.4000000000000001
[TRAIN]: (186/1600): reward: -46.12225258350372, rates: 2.877747500431033, loss: 2.1318931460380552, rho: 0.4000000000000001
[TRAIN]: (187/1600): reward: -61.15869319438934, rates: 1.8413068353246884, loss: 1.9181145966053008, rho: 0.4000000000000001
[TRAIN]: (188/1600): reward: -48.727306842803955, rates: 1.2726931576408054, loss: 2.0138354659080506, rho: 0.4000000000000001
[TRAIN]: (189/1600): reward: -63.786725640296936, rates: 1.2132743942920003, loss: 1.818834087252617, rho: 0.4000000000000001
[TRAIN]: (190/1600): reward: -57.92879304289818, rates: 2.0712071000730607, loss: 1.9127846002578734, rho: 0.4000000000000001
[TRAIN]: (191/1600): reward: -52.21583449840546, rates: 0.7841654208390417, loss: 1.9267278522253037, rho: 0.4000000000000001
[TRAIN]: (192/1600): reward: -65.0, rates: 0, loss: 2.054737913608551, rho: 0.4000000000000001
[TRAIN]: (193/1600): reward: -57.49208104610443, rates: 1.5079188943520963, loss: 1.933062344789505, rho: 0.4000000000000001
[TRAIN]: (194/1600): reward: -47.483970522880554, rates: 1.5160293730861203, loss: 2.078160959482193, rho: 0.4000000000000001
[TRAIN]: (195/1600): reward: -51.664263140410185, rates: 4.335736800238699, loss: 1.9138927459716797, rho: 0.4000000000000001
[TRAIN]: (196/1600): reward: -49.41672492027283, rates: 1.583275111109684, loss: 1.9914474666118622, rho: 0.4000000000000001
[TRAIN]: (197/1600): reward: -50.9265421628952, rates: 1.073457866187522, loss: 1.9554165720939636, rho: 0.4000000000000001
[TRAIN]: (198/1600): reward: -50.785880357027054, rates: 1.2141196600291182, loss: 1.9718649804592132, rho: 0.4000000000000001
[TRAIN]: (199/1600): reward: -44.28897699713707, rates: 0.7110230270504952, loss: 1.7634805619716645, rho: 0.4000000000000001
[TRAIN]: (200/1600): reward: -39.97824510931969, rates: 3.021754868406886, loss: 1.8851850748062133, rho: 0.4000000000000001
[TRAIN]: (201/1600): reward: -60.23793268203735, rates: 0.7620672137908716, loss: 1.991873437166214, rho: 0.4000000000000001
[TRAIN]: (202/1600): reward: -54.16801403462887, rates: 0.8319860015567182, loss: 1.9078676879405976, rho: 0.4000000000000001
[TRAIN]: (203/1600): reward: -34.37357831001282, rates: 3.62642178560594, loss: 2.003978031873703, rho: 0.4000000000000001
[TRAIN]: (204/1600): reward: -52.59098920226097, rates: 0.409010811822627, loss: 1.849138581752777, rho: 0.4000000000000001
[TRAIN]: (205/1600): reward: -47.791498720645905, rates: 1.2085011649810589, loss: 2.093723863363266, rho: 0.4000000000000001
[TRAIN]: (206/1600): reward: -42.78494954109192, rates: 2.215050450068316, loss: 2.0266155302524567, rho: 0.4000000000000001
[TRAIN]: (207/1600): reward: -52.08972698682919, rates: 1.9102730143844617, loss: 2.2678646087646483, rho: 0.4000000000000001
[TRAIN]: (208/1600): reward: -45.51320230960846, rates: 0.4867977047062244, loss: 1.964725261926651, rho: 0.4000000000000001
[TRAIN]: (209/1600): reward: -38.00445702672005, rates: 2.9955430816999553, loss: 1.9871649503707887, rho: 0.4000000000000001
[TRAIN]: (210/1600): reward: -35.3672970533371, rates: 0.6327027928620448, loss: 1.747977077960968, rho: 0.4000000000000001
[TRAIN]: (211/1600): reward: -61.469798505306244, rates: 1.530201512816954, loss: 2.0231100738048555, rho: 0.4000000000000001
[TRAIN]: (212/1600): reward: -27.934622287750244, rates: 2.0653777046293413, loss: 1.8631820321083068, rho: 0.4000000000000001
[TRAIN]: (213/1600): reward: -62.61512017250061, rates: 0.3848798109093164, loss: 2.037372499704361, rho: 0.4000000000000001
[TRAIN]: (214/1600): reward: -59.50418746471405, rates: 0.49581254190029345, loss: 1.9467505276203156, rho: 0.4000000000000001
[TRAIN]: (215/1600): reward: -56.62165868282318, rates: 0.37834130265079335, loss: 1.8846709311008454, rho: 0.4000000000000001
[TRAIN]: (216/1600): reward: -65.87230610847473, rates: 1.1276939355125257, loss: 1.8289336949586867, rho: 0.4000000000000001
[TRAIN]: (217/1600): reward: -53.44626346230507, rates: 1.5537366284966607, loss: 1.9693223237991333, rho: 0.4000000000000001
[TRAIN]: (218/1600): reward: -57.01617908477783, rates: 0.9838209398425541, loss: 2.00461608171463, rho: 0.4000000000000001
[TRAIN]: (219/1600): reward: -45.24879610538483, rates: 2.7512039089707283, loss: 2.1558325827121734, rho: 0.4000000000000001
[TRAIN]: (220/1600): reward: -54.164465963840485, rates: 1.835534072340128, loss: 2.1373747885227203, rho: 0.4000000000000001
[TRAIN]: (221/1600): reward: -40.07953417301178, rates: 0.9204658239450518, loss: 2.0482773005962374, rho: 0.4000000000000001
[TRAIN]: (222/1600): reward: -61.6884001493454, rates: 1.3115998370000415, loss: 1.9406111776828765, rho: 0.4000000000000001
[TRAIN]: (223/1600): reward: -31.833809554576874, rates: 5.166190497651653, loss: 1.9282709240913392, rho: 0.4000000000000001
[TRAIN]: (224/1600): reward: -62.924975626170635, rates: 2.0750243430327195, loss: 1.9040564239025115, rho: 0.4000000000000001
[TRAIN]: (225/1600): reward: -45.51084220409393, rates: 1.4891579907504662, loss: 2.0884791731834413, rho: 0.4000000000000001
[TRAIN]: (226/1600): reward: -42.69368439912796, rates: 3.3063155866721883, loss: 2.233553397655487, rho: 0.4000000000000001
[TRAIN]: (227/1600): reward: -47.228962779045105, rates: 1.7710373013150098, loss: 2.011491376161575, rho: 0.4000000000000001
[TRAIN]: (228/1600): reward: -49.77418756484985, rates: 0.22581230051798218, loss: 1.9378042340278625, rho: 0.4000000000000001
[TRAIN]: (229/1600): reward: -59.0, rates: 0, loss: 1.909806102514267, rho: 0.4000000000000001
[TRAIN]: (230/1600): reward: -47.285323679447174, rates: 0.714676198939674, loss: 1.9933620691299438, rho: 0.4000000000000001
[TRAIN]: (231/1600): reward: -55.04483622312546, rates: 1.9551637329354419, loss: 2.000753527879715, rho: 0.4000000000000001
[TRAIN]: (232/1600): reward: -57.604487895965576, rates: 0.39551199444902585, loss: 2.094600349664688, rho: 0.4000000000000001
[TRAIN]: (233/1600): reward: -65.74254083633423, rates: 0.2574590705003408, loss: 2.0376097917556764, rho: 0.4000000000000001
[TRAIN]: (234/1600): reward: -55.437785267829895, rates: 1.5622146084328998, loss: 1.981392687559128, rho: 0.4000000000000001
[TRAIN]: (235/1600): reward: -64.70503258705139, rates: 0.29496741874798404, loss: 1.9987402737140656, rho: 0.4000000000000001
[TRAIN]: (236/1600): reward: -67.84040641784668, rates: 1.1595935759861622, loss: 2.0833871841430662, rho: 0.4000000000000001
[TRAIN]: (237/1600): reward: -53.656973361968994, rates: 1.3430266378059015, loss: 2.0122715890407563, rho: 0.4000000000000001
[TRAIN]: (238/1600): reward: -49.589253664016724, rates: 0.4107461891248071, loss: 1.856231451034546, rho: 0.4000000000000001
[TRAIN]: (239/1600): reward: -46.75813174247742, rates: 1.2418683045457437, loss: 1.917834997177124, rho: 0.4000000000000001
[TRAIN]: (240/1600): reward: -26.68736046552658, rates: 3.3126396713367754, loss: 1.9159877002239227, rho: 0.4000000000000001
[TRAIN]: (241/1600): reward: -56.983043789863586, rates: 1.0169561938044744, loss: 2.037671720981598, rho: 0.4000000000000001
[TRAIN]: (242/1600): reward: -46.46888267993927, rates: 1.5311173294732454, loss: 1.8993718147277832, rho: 0.4000000000000001
[TRAIN]: (243/1600): reward: -56.29972407221794, rates: 0.7002759485245684, loss: 1.9538366794586182, rho: 0.4000000000000001
[TRAIN]: (244/1600): reward: -42.46518540382385, rates: 0.5348145293001831, loss: 2.113878220319748, rho: 0.4000000000000001
[TRAIN]: (245/1600): reward: -56.72561073303223, rates: 0.27438930489440294, loss: 2.1097387611865996, rho: 0.4000000000000001
[TRAIN]: (246/1600): reward: -67.56377935409546, rates: 0.4362207225086183, loss: 1.9610495150089264, rho: 0.4000000000000001
[TRAIN]: (247/1600): reward: -68.81953406333923, rates: 0.18046596185268304, loss: 1.9765396296977997, rho: 0.4000000000000001
[TRAIN]: (248/1600): reward: -33.090928211808205, rates: 2.909071865172721, loss: 1.968440979719162, rho: 0.4000000000000001
[TRAIN]: (249/1600): reward: -40.735838770866394, rates: 2.264161228687912, loss: 2.003440737724304, rho: 0.4000000000000001
[TRAIN]: (250/1600): reward: -56.839285135269165, rates: 0.16071480741180819, loss: 1.8955951273441314, rho: 0.4000000000000001
[TRAIN]: (251/1600): reward: -56.803119003772736, rates: 1.1968811063094804, loss: 1.8239699006080627, rho: 0.4000000000000001
[TRAIN]: (252/1600): reward: -35.82342743873596, rates: 1.1765723778768382, loss: 1.932077980041504, rho: 0.4000000000000001
[TRAIN]: (253/1600): reward: -45.59969834983349, rates: 1.4003016414547311, loss: 1.8083320081233978, rho: 0.4000000000000001
[TRAIN]: (254/1600): reward: -39.15120875835419, rates: 2.8487911486775643, loss: 2.176370805501938, rho: 0.4000000000000001
[TRAIN]: (255/1600): reward: -60.325679898262024, rates: 0.6743201053622281, loss: 2.0064034342765806, rho: 0.4000000000000001
[TRAIN]: (256/1600): reward: -56.19995826482773, rates: 1.8000416958392436, loss: 2.026009178161621, rho: 0.4000000000000001
[TRAIN]: (257/1600): reward: -48.15949630737305, rates: 0.8405036248095963, loss: 2.0900862514972687, rho: 0.4000000000000001
[TRAIN]: (258/1600): reward: -64.00927780754864, rates: 0.9907221928344615, loss: 2.026173585653305, rho: 0.4000000000000001
[TRAIN]: (259/1600): reward: -41.74674001336098, rates: 3.2532599619470215, loss: 2.035833603143692, rho: 0.4000000000000001
[TRAIN]: (260/1600): reward: -61.871357560157776, rates: 2.128642344480613, loss: 2.0982745349407197, rho: 0.4000000000000001
[TRAIN]: (261/1600): reward: -40.25406110472977, rates: 1.7459389999579424, loss: 1.8677673280239104, rho: 0.4000000000000001
[TRAIN]: (262/1600): reward: -48.83952748775482, rates: 1.160472504683979, loss: 2.1165733635425568, rho: 0.4000000000000001
[TRAIN]: (263/1600): reward: -48.57060465216637, rates: 2.4293953251665052, loss: 1.8731704771518707, rho: 0.4000000000000001
[TRAIN]: (264/1600): reward: -62.574432373046875, rates: 0.42556752108905416, loss: 2.1138011038303377, rho: 0.4000000000000001
[TRAIN]: (265/1600): reward: -60.0, rates: 0, loss: 2.0965144515037535, rho: 0.4000000000000001
[TRAIN]: (266/1600): reward: -64.0, rates: 0, loss: 1.8404310584068297, rho: 0.4000000000000001
[TRAIN]: (267/1600): reward: -74.1800597757101, rates: 0.8199402238017044, loss: 2.0564005076885223, rho: 0.4000000000000001
[TRAIN]: (268/1600): reward: -56.77459740638733, rates: 2.2254025611589956, loss: 1.8708077192306518, rho: 0.4000000000000001
[TRAIN]: (269/1600): reward: -63.57225751876831, rates: 1.4277424896105824, loss: 1.9391225159168244, rho: 0.4000000000000001
[TRAIN]: (270/1600): reward: -50.0, rates: 0, loss: 1.863297665119171, rho: 0.4000000000000001
[TRAIN]: (271/1600): reward: -40.42289197444916, rates: 0.5771079306686668, loss: 2.1691532254219057, rho: 0.4000000000000001
[TRAIN]: (272/1600): reward: -35.41044393181801, rates: 0.5895560591667269, loss: 1.9731291651725769, rho: 0.4000000000000001
[TRAIN]: (273/1600): reward: -56.015798687934875, rates: 0.9842014210788392, loss: 1.9494064927101136, rho: 0.4000000000000001
[TRAIN]: (274/1600): reward: -52.5855068564415, rates: 3.414493329638516, loss: 1.8217413395643234, rho: 0.4000000000000001
[TRAIN]: (275/1600): reward: -46.262262761592865, rates: 1.7377372798491868, loss: 1.8452895522117614, rho: 0.4000000000000001
[TRAIN]: (276/1600): reward: -65.7145037651062, rates: 1.2854961564120662, loss: 1.9248637795448302, rho: 0.4000000000000001
[TRAIN]: (277/1600): reward: -40.34108221530914, rates: 1.6589177723423245, loss: 2.1571288764476777, rho: 0.4000000000000001
[TRAIN]: (278/1600): reward: -52.86072248220444, rates: 1.1392775496022476, loss: 2.075368934869766, rho: 0.4000000000000001
[TRAIN]: (279/1600): reward: -53.36974513530731, rates: 0.6302548023976065, loss: 2.1787984490394594, rho: 0.4000000000000001
[TRAIN]: (280/1600): reward: -43.6571364402771, rates: 0.3428635296619055, loss: 1.918688750267029, rho: 0.4000000000000001
[TRAIN]: (281/1600): reward: -42.463474214076996, rates: 1.5365257982584408, loss: 2.0276298463344573, rho: 0.4000000000000001
[TRAIN]: (282/1600): reward: -44.888062834739685, rates: 3.1119372833301537, loss: 1.9048204362392425, rho: 0.4000000000000001
[TRAIN]: (283/1600): reward: -49.785351157188416, rates: 1.2146488523473615, loss: 2.004925161600113, rho: 0.4000000000000001
[TRAIN]: (284/1600): reward: -34.64821791648865, rates: 1.3517819588785365, loss: 1.9137570559978485, rho: 0.4000000000000001
[TRAIN]: (285/1600): reward: -47.671840727329254, rates: 1.3281592744251687, loss: 1.8504764139652252, rho: 0.4000000000000001
[TRAIN]: (286/1600): reward: -43.59798165038228, rates: 3.4020181947428516, loss: 1.9806237757205962, rho: 0.4000000000000001
[TRAIN]: (287/1600): reward: -58.27286398410797, rates: 2.7271358706081026, loss: 2.0564985275268555, rho: 0.4000000000000001
[TRAIN]: (288/1600): reward: -39.74286139011383, rates: 1.2571386103643167, loss: 1.776398813724518, rho: 0.4000000000000001
[TRAIN]: (289/1600): reward: -47.404868364334106, rates: 0.5951316769112575, loss: 2.014140713214874, rho: 0.4000000000000001
[TRAIN]: (290/1600): reward: -51.36705279350281, rates: 0.6329471651421694, loss: 2.014177703857422, rho: 0.4000000000000001
[TRAIN]: (291/1600): reward: -57.0, rates: 0, loss: 1.9049128770828248, rho: 0.4000000000000001
[TRAIN]: (292/1600): reward: -57.327125668525696, rates: 0.6728743777425861, loss: 1.8118210166692734, rho: 0.4000000000000001
[TRAIN]: (293/1600): reward: -60.21745553985238, rates: 1.7825444707198592, loss: 1.8053535133600236, rho: 0.4000000000000001
[TRAIN]: (294/1600): reward: -55.82323503494263, rates: 2.1767650224942168, loss: 1.858478417992592, rho: 0.4000000000000001
[TRAIN]: (295/1600): reward: -48.81643062829971, rates: 1.1835693023026441, loss: 2.077475094795227, rho: 0.4000000000000001
[TRAIN]: (296/1600): reward: -61.0, rates: 0, loss: 1.8573739886283875, rho: 0.4000000000000001
[TRAIN]: (297/1600): reward: -38.88156318664551, rates: 0.11843683519980922, loss: 1.8057794272899628, rho: 0.4000000000000001
[TRAIN]: (298/1600): reward: -56.71840763092041, rates: 0.28159241335170593, loss: 1.8444734930992126, rho: 0.4000000000000001
[TRAIN]: (299/1600): reward: -52.653682589530945, rates: 2.3463175047116995, loss: 2.036124587059021, rho: 0.4000000000000001
[TRAIN]: (300/1600): reward: -49.57013359665871, rates: 1.4298663770006075, loss: 2.070321035385132, rho: 0.4000000000000001
[TRAIN]: (301/1600): reward: -60.76258051395416, rates: 2.237419513042297, loss: 2.075600838661194, rho: 0.4000000000000001
[TRAIN]: (302/1600): reward: -61.332661747932434, rates: 0.6673382421282956, loss: 1.9710824131965636, rho: 0.4000000000000001
[TRAIN]: (303/1600): reward: -55.867552042007446, rates: 0.13244784415766342, loss: 1.8681778728961944, rho: 0.4000000000000001
[TRAIN]: (304/1600): reward: -52.53951704502106, rates: 1.4604830761341547, loss: 1.8905620932579041, rho: 0.4000000000000001
[TRAIN]: (305/1600): reward: -47.40994930267334, rates: 1.5900506891656399, loss: 1.751756525039673, rho: 0.4000000000000001
[TRAIN]: (306/1600): reward: -67.32335579395294, rates: 2.6766441286657745, loss: 2.0181165993213654, rho: 0.4000000000000001
[TRAIN]: (307/1600): reward: -42.068127900362015, rates: 3.9318722011736176, loss: 1.809111475944519, rho: 0.4000000000000001
[TRAIN]: (308/1600): reward: -57.788027852773666, rates: 1.2119721109431945, loss: 1.832820850610733, rho: 0.4000000000000001
[TRAIN]: (309/1600): reward: -54.18799036741257, rates: 0.8120096271673986, loss: 1.803949412703514, rho: 0.4000000000000001
[TRAIN]: (310/1600): reward: -53.29486560821533, rates: 0.7051345746281742, loss: 1.9219722867012023, rho: 0.4000000000000001
[TRAIN]: (311/1600): reward: -70.42216873168945, rates: 0.5778312833169148, loss: 1.9186760544776917, rho: 0.4000000000000001
[TRAIN]: (312/1600): reward: -70.0, rates: 0, loss: 1.9485373139381408, rho: 0.4000000000000001
[TRAIN]: (313/1600): reward: -39.40033704042435, rates: 0.5996629633569142, loss: 2.028526026010513, rho: 0.4000000000000001
[TRAIN]: (314/1600): reward: -58.319247245788574, rates: 0.6807527271547557, loss: 1.9376973152160644, rho: 0.4000000000000001
[TRAIN]: (315/1600): reward: -56.81709933280945, rates: 0.18290076177081097, loss: 1.912434881925583, rho: 0.4000000000000001
[TRAIN]: (316/1600): reward: -61.62618279457092, rates: 1.3738170069698525, loss: 1.8930942296981812, rho: 0.4000000000000001
[TRAIN]: (317/1600): reward: -47.97196853160858, rates: 1.0280314649030953, loss: 1.962450498342514, rho: 0.4000000000000001
[TRAIN]: (318/1600): reward: -53.218341052532196, rates: 0.78165888625736, loss: 1.8755938768386842, rho: 0.4000000000000001
[TRAIN]: (319/1600): reward: -74.77315640449524, rates: 0.22684361824494648, loss: 1.720806947350502, rho: 0.4000000000000001
[TRAIN]: (320/1600): reward: -56.619893312454224, rates: 0.3801065932615611, loss: 1.8905788242816925, rho: 0.4000000000000001
[TRAIN]: (321/1600): reward: -51.87277948856354, rates: 1.127220486565134, loss: 1.922870397567749, rho: 0.4000000000000001
[TRAIN]: (322/1600): reward: -54.494883835315704, rates: 1.5051161739669396, loss: 1.891173255443573, rho: 0.4000000000000001
[TRAIN]: (323/1600): reward: -61.38295865058899, rates: 0.6170412997477556, loss: 1.907722383737564, rho: 0.4000000000000001
[TRAIN]: (324/1600): reward: -43.50479418039322, rates: 2.4952058148285796, loss: 1.775209552049637, rho: 0.4000000000000001
[TRAIN]: (325/1600): reward: -39.7549467086792, rates: 3.2450531948680146, loss: 1.8403582274913788, rho: 0.4000000000000001
[TRAIN]: (326/1600): reward: -39.97305738925934, rates: 2.0269427022631485, loss: 1.9308466494083405, rho: 0.4000000000000001
[TRAIN]: (327/1600): reward: -57.04727157950401, rates: 0.9527283690144417, loss: 1.8764832139015197, rho: 0.4000000000000001
[TRAIN]: (328/1600): reward: -60.41684019565582, rates: 0.5831599012036236, loss: 2.0942170560359954, rho: 0.4000000000000001
[TRAIN]: (329/1600): reward: -49.73873206973076, rates: 0.26126792418250977, loss: 1.7962017834186554, rho: 0.4000000000000001
[TRAIN]: (330/1600): reward: -47.277279660105705, rates: 2.722720237751339, loss: 1.7583875238895417, rho: 0.4000000000000001
[TRAIN]: (331/1600): reward: -75.0, rates: 0, loss: 1.8355163425207137, rho: 0.4000000000000001
[TRAIN]: (332/1600): reward: -64.0, rates: 0, loss: 1.9907360076904297, rho: 0.4000000000000001
[TRAIN]: (333/1600): reward: -66.41180443763733, rates: 0.5881955343682725, loss: 1.9511010110378266, rho: 0.4000000000000001
[TRAIN]: (334/1600): reward: -37.39915619790554, rates: 2.6008436528270993, loss: 1.874344801902771, rho: 0.4000000000000001
[TRAIN]: (335/1600): reward: -54.06800091266632, rates: 0.9319988827798313, loss: 1.9720140755176545, rho: 0.4000000000000001
[TRAIN]: (336/1600): reward: -58.87231221795082, rates: 2.1276878198710802, loss: 1.8075574100017548, rho: 0.4000000000000001
[TRAIN]: (337/1600): reward: -57.97999948263168, rates: 1.0200005359088695, loss: 1.925210565328598, rho: 0.4000000000000001
[TRAIN]: (338/1600): reward: -58.159832775592804, rates: 1.8401672092561048, loss: 1.8968599557876586, rho: 0.4000000000000001
[TRAIN]: (339/1600): reward: -65.0, rates: 0, loss: 1.9127855956554414, rho: 0.4000000000000001
[TRAIN]: (340/1600): reward: -46.792743146419525, rates: 1.207256994724506, loss: 1.8710638582706451, rho: 0.4000000000000001
[TRAIN]: (341/1600): reward: -51.843162536621094, rates: 0.1568374687339278, loss: 1.797036999464035, rho: 0.4000000000000001
[TRAIN]: (342/1600): reward: -69.0, rates: 0, loss: 1.7088096976280212, rho: 0.4000000000000001
[TRAIN]: (343/1600): reward: -59.4266876578331, rates: 2.57331233952483, loss: 1.7483547806739808, rho: 0.4000000000000001
[TRAIN]: (344/1600): reward: -60.093856275081635, rates: 0.9061436409356318, loss: 1.8686545670032502, rho: 0.4000000000000001
[TRAIN]: (345/1600): reward: -57.64182806015015, rates: 0.358171877087158, loss: 1.8957708299160003, rho: 0.4000000000000001
[TRAIN]: (346/1600): reward: -66.68180990219116, rates: 0.3181899974804813, loss: 1.9092949748039245, rho: 0.4000000000000001
[TRAIN]: (347/1600): reward: -49.031164437532425, rates: 0.9688356334063752, loss: 1.8582977294921874, rho: 0.4000000000000001
[TRAIN]: (348/1600): reward: -57.0, rates: 0, loss: 1.9169926941394806, rho: 0.4000000000000001
[TRAIN]: (349/1600): reward: -52.428132355213165, rates: 1.5718676650241135, loss: 1.935816091299057, rho: 0.4000000000000001
[TRAIN]: (350/1600): reward: -36.79980751872063, rates: 2.200192275028091, loss: 1.8362704396247864, rho: 0.4000000000000001
[TRAIN]: (351/1600): reward: -32.28827631473541, rates: 1.7117236247054857, loss: 1.7486833095550538, rho: 0.4000000000000001
[TRAIN]: (352/1600): reward: -67.45004993677139, rates: 0.5499501585298427, loss: 1.9527750074863435, rho: 0.4000000000000001
[TRAIN]: (353/1600): reward: -64.56547594070435, rates: 0.43452403099394077, loss: 1.9166755616664886, rho: 0.4000000000000001
[TRAIN]: (354/1600): reward: -53.828453063964844, rates: 0.17154696897064425, loss: 1.8002297699451446, rho: 0.4000000000000001
[TRAIN]: (355/1600): reward: -45.714600682258606, rates: 1.2853992565514105, loss: 1.9214929401874543, rho: 0.4000000000000001
[TRAIN]: (356/1600): reward: -43.0812931060791, rates: 0.9187068246720808, loss: 1.8919026970863342, rho: 0.4000000000000001
[TRAIN]: (357/1600): reward: -55.0, rates: 0.0, loss: 1.9591639041900635, rho: 0.4000000000000001
[TRAIN]: (358/1600): reward: -75.76262378692627, rates: 1.2373761484520287, loss: 1.7632265210151672, rho: 0.4000000000000001
[TRAIN]: (359/1600): reward: -54.237905740737915, rates: 0.7620942778904842, loss: 1.95301633477211, rho: 0.4000000000000001
[TRAIN]: (360/1600): reward: -63.898131370544434, rates: 0.10186851854863781, loss: 1.8279917299747468, rho: 0.4000000000000001
[TRAIN]: (361/1600): reward: -44.13045753580809, rates: 2.8695425468187556, loss: 1.9060690224170684, rho: 0.4000000000000001
[TRAIN]: (362/1600): reward: -71.88636016845703, rates: 0.11363981850930548, loss: 1.9230928063392638, rho: 0.4000000000000001
[TRAIN]: (363/1600): reward: -59.211220502853394, rates: 0.7887793877441822, loss: 1.7183447182178497, rho: 0.4000000000000001
[TRAIN]: (364/1600): reward: -67.2750855088234, rates: 0.7249144705975232, loss: 1.8855847358703612, rho: 0.4000000000000001
[TRAIN]: (365/1600): reward: -62.319788098335266, rates: 2.680211948071438, loss: 1.9355701744556426, rho: 0.4000000000000001
[TRAIN]: (366/1600): reward: -69.0, rates: 0, loss: 1.7871583998203278, rho: 0.4000000000000001
